family,store_nbr,city,state,store_type,cluster,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
HARDWARE,18,Quito,Pichincha,B,16,16,32,0.572834918640562,0.5383022070062474,0.034532711634314595,0.03837057794614246,2.1532310856421133e-05,0.0010291185847420582,0.0005611672278338945,0.0005611672278338945,False,0.4375,0.9375,0.8648177568291682,-0.07268224317083186,0.0
HOME CARE,53,Manta,Manabi,D,13,16,32,0.28754431523688184,0.21080375819142452,0.07674055704545732,0.03824350875741871,2.1461003792041923e-05,0.0002593080658530651,0.0005611672278338945,0.0005611672278338945,False,0.0,204.1875,258.35806567785016,54.170565677850156,5.75
HOME AND KITCHEN II,14,Riobamba,Chimborazo,C,7,16,32,0.4208598880015125,0.37277280590773976,0.04808708209377277,0.03816348050431623,2.1416094559100014e-05,0.0005554967525555233,0.0005611672278338945,0.0005611672278338945,False,0.0,23.125,19.731646022475523,-3.393353977524477,0.1875
PRODUCE,39,Cuenca,Azuay,B,6,16,32,0.24965603809643278,0.15602956234209678,0.093626475754336,0.03798291303334124,2.1314766011976004e-05,0.00019547472115198696,0.0005611672278338945,0.0005611672278338945,False,0.0,1733.48863125,2021.247198971054,287.758567721054,36.625
BEAUTY,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.44409303385596627,0.39904933002390025,0.04504370383206602,0.037978254926872734,2.131215203528212e-05,0.0006185208946742274,0.0005611672278338945,0.0005611672278338945,False,0.0,8.0625,5.274549437738169,-2.787950562261831,1.4375
CELEBRATION,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.42499524349564677,0.377736403346377,0.04725884014926979,0.03793616658086732,2.1288533434830145e-05,0.0005664669714063958,0.0005611672278338945,0.0005611672278338945,False,0.0,26.9375,19.176828228394093,-7.760671771605908,0.0
DELI,4,Quito,Pichincha,D,9,16,32,0.24338741020661656,0.1485150654203272,0.09487234478628936,0.03718070679027978,2.0864594158406163e-05,0.00018578158893739206,0.0005611672278338945,0.0005611672278338945,False,0.0,185.90268749999998,227.02458909799705,41.12190159799705,11.6875
CELEBRATION,35,Playas,Guayas,C,3,16,32,0.69925020223983,0.672247586314326,0.027002615925504014,0.037034028027006005,2.0782282843437713e-05,0.0015334571864292763,0.0005611672278338945,0.0005611672278338945,False,0.1875,2.4375,2.977855882206261,0.5403558822062609,0.0625
HOME CARE,46,Quito,Pichincha,A,14,16,32,0.2367088947061266,0.1379167047770735,0.09879218992905311,0.03701008337642968,2.0768845890252346e-05,0.00017572583227150874,0.0005611672278338945,0.0005611672278338945,False,0.0,626.9375,781.38700026175,154.44950026175005,9.0
DELI,15,Ibarra,Imbabura,C,15,16,32,0.23942553854271556,0.1440064885476359,0.09541904999507966,0.03658671976264899,2.0531268104741296e-05,0.00017978249356451995,0.0005611672278338945,0.0005611672278338945,False,0.0,256.8125,296.3638006796519,39.5513006796519,11.4375
HOME CARE,45,Quito,Pichincha,A,11,16,32,0.22584364558018133,0.12056063609514311,0.10528300948503821,0.03647048527328103,2.0466041118563988e-05,0.00015996398144955615,0.0005611672278338945,0.0005611672278338945,False,0.0,675.375,824.8558037006032,149.48080370060325,8.75
HOME AND KITCHEN I,28,Guayaquil,Guayas,E,10,16,32,0.33581861039887123,0.27630204082603377,0.05951656957283746,0.03643132132559765,2.0444063594611476e-05,0.0003536844565913497,0.0005611672278338945,0.0005611672278338945,False,0.0,32.9375,29.25276117095664,-3.6847388290433627,1.375
HOME AND KITCHEN I,47,Quito,Pichincha,A,14,16,32,0.45689087535724887,0.41512737468918565,0.041763500668063225,0.036418534768377586,2.0436888197742753e-05,0.0006546835420014313,0.0005611672278338945,0.0005611672278338945,False,0.0,77.0,59.51146747193361,-17.488532528066393,1.3125
MEATS,16,Santo Domingo,Santo Domingo de los Tsachilas,C,3,16,32,0.2899508572596428,0.21850249658618684,0.07144836067345597,0.03632815861120518,2.0386172060160035e-05,0.00026366667836950165,0.0005611672278338945,0.0005611672278338945,False,0.0,56.4558125,58.00318433889349,1.547371838893489,1.6875
BEVERAGES,20,Quito,Pichincha,B,6,16,32,0.23854406719814236,0.1435089785926138,0.09503508860552856,0.03630844505873657,2.0375109460570467e-05,0.0001784611524976638,0.0005611672278338945,0.0005611672278338945,False,0.0,4453.8125,3718.761186737192,-735.0513132628082,32.3125
LINGERIE,31,Babahoyo,Los Rios,B,10,16,32,0.5462778325146442,0.5119713126546033,0.03430651986004096,0.03630484531562017,2.037308940270492e-05,0.0009359089684895813,0.0005611672278338945,0.0005611672278338945,False,0.0,9.5625,9.406756977435467,-0.15574302256453204,0.0625
BEAUTY,48,Quito,Pichincha,A,14,16,32,0.34431461158735577,0.2870620632406926,0.05725254834666316,0.03614792360054825,2.028503007887107e-05,0.0003718068271890897,0.0005611672278338945,0.0005611672278338945,False,0.0,26.4375,19.777390149756112,-6.660109850243888,1.75
LINGERIE,14,Riobamba,Chimborazo,C,7,16,32,0.7158112653071258,0.690153850467301,0.025657414839824755,0.03607343022574666,2.0243226838241674e-05,0.0016069542469549774,0.0005611672278338945,0.0005611672278338945,False,0.125,3.4375,2.1870288058746605,-1.2504711941253395,0.0
LADIESWEAR,47,Quito,Pichincha,A,14,16,32,0.5069793405954165,0.4700752692453273,0.03690407135008922,0.036057293034496396,2.0234171175362736e-05,0.0008060963937268056,0.0005611672278338945,0.0005611672278338945,False,0.0,26.875,34.035058153752246,7.160058153752248,4.9375
POULTRY,37,Cuenca,Azuay,D,2,16,32,0.22368744882299052,0.11852731277660346,0.10516013604638706,0.03598735088689522,2.0194921934284635e-05,0.00015692411446943007,0.0005611672278338945,0.0005611672278338945,False,0.0,243.698125,291.3684789220248,47.670353922024766,3.75
CLEANING,42,Cuenca,Azuay,D,2,16,32,0.22730174368247102,0.12578559792318955,0.10151614575928147,0.03584406603619745,2.0114515171827975e-05,0.00016203617712962843,0.0005611672278338945,0.0005611672278338945,False,0.0,710.75,830.0719181320186,119.32191813201861,10.9375
BEVERAGES,52,Manta,Manabi,A,11,16,32,0.23076659096441593,0.13442898184095348,0.09633760912346245,0.035182068346542646,1.9743023763491944e-05,0.00016701378662191234,0.0005611672278338945,0.0005611672278338945,False,0.0,4480.75,5440.52421893153,959.7742189315305,13.9375
HARDWARE,54,El Carmen,Manabi,C,3,16,32,0.5427952393300803,0.5096594070847551,0.033135832245325236,0.034873960609415056,1.957012379877388e-05,0.0009240139199241689,0.0005611672278338945,0.0005611672278338945,False,0.3125,1.125,0.5641613479601908,-0.5608386520398092,0.0
GROCERY II,28,Guayaquil,Guayas,E,10,16,32,0.7478681011369778,0.7242706266862116,0.02359747445076621,0.034738756017791084,1.9494251412901843e-05,0.0017541085809694775,0.0005611672278338945,0.0005611672278338945,False,0.0,20.4375,9.55975422303027,-10.87774577696973,0.5
POULTRY,23,Ambato,Tungurahua,D,9,16,32,0.25857954276609313,0.17985840762172672,0.0787211351443664,0.034514333144898574,1.9368312651458235e-05,0.000209698237465604,0.0005611672278338945,0.0005611672278338945,False,0.0,332.092500625,322.3883384332001,-9.704162191799933,4.375
CLEANING,53,Manta,Manabi,D,13,16,32,0.21726854876412632,0.11406790598572406,0.10320064277840227,0.03419413510610156,1.9188628005668664e-05,0.00014804719414911375,0.0005611672278338945,0.0005611672278338945,False,0.0,960.6875,1122.1461030101098,161.45860301010978,11.625
PLAYERS AND ELECTRONICS,53,Manta,Manabi,D,13,16,32,0.4285236506933987,0.3872321750136264,0.041291475679772316,0.03368376183781421,1.890222325354333e-05,0.000575911891600088,0.0005611672278338945,0.0005611672278338945,False,0.0,6.3125,6.247951639651021,-0.0645483603489796,0.0
HOME AND KITCHEN II,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.3569427900145206,0.3062209619842309,0.05072182803028974,0.0336368777848024,1.8875913459485073e-05,0.000399579944049632,0.0005611672278338945,0.0005611672278338945,False,0.0,19.5,22.942550011088493,3.442550011088491,0.625
PREPARED FOODS,3,Quito,Pichincha,D,8,16,32,0.2300782379816287,0.13899263858340158,0.09108559939822714,0.03361704201235488,1.8864782274048755e-05,0.0001660189027943493,0.0005611672278338945,0.0005611672278338945,False,0.0,232.803936875,275.44080892743426,42.63687205243427,0.0
BEVERAGES,48,Quito,Pichincha,A,14,16,32,0.22556703527122804,0.1315232118519942,0.09404382341923384,0.033582132145186884,1.884519200066604e-05,0.00015957237787597608,0.0005611672278338945,0.0005611672278338945,False,0.0,4840.125,5810.620887243259,970.4958872432586,12.4375
BEVERAGES,26,Guayaquil,Guayas,D,10,16,32,0.32734038513273206,0.2713929137212754,0.05594747141145667,0.033497614120721705,1.879776325517492e-05,0.00033605134035043466,0.0005611672278338945,0.0005611672278338945,False,0.0,888.9375,1060.009901892535,171.07240189253503,8.375
BABY CARE,34,Guayaquil,Guayas,B,6,16,32,0.38284904294817784,0.3364019624960341,0.04644708045214374,0.03340710931515262,1.874697492432807e-05,0.00045968632613977936,0.0005611672278338945,0.0005611672278338945,False,0.5625,0.5,0.367564591115424,-0.13243540888457603,0.0
HOME CARE,12,Latacunga,Cotopaxi,C,15,16,32,0.2275224062222349,0.13619822105610294,0.09132418516613197,0.0332164899143086,1.8640005563585076e-05,0.00016235093643831086,0.0005611672278338945,0.0005611672278338945,False,0.0,170.25,203.0431172159891,32.79311721598909,6.4375
LINGERIE,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,16,32,0.4771386676103593,0.44109374987338895,0.03604491773697033,0.033097611951621114,1.8573295146813195e-05,0.0007139958389578503,0.0005611672278338945,0.0005611672278338945,False,0.0,11.875,9.677176445252803,-2.1978235547471967,0.0
PERSONAL CARE,14,Riobamba,Chimborazo,C,7,16,32,0.22166544532504392,0.12686401830707647,0.09480142701796745,0.03304109051013181,1.8541577166179464e-05,0.00015409993276445366,0.0005611672278338945,0.0005611672278338945,False,0.0,275.0,264.4887178609326,-10.511282139067408,7.5
DAIRY,1,Quito,Pichincha,D,13,16,32,0.22303502028668232,0.12929974003022343,0.09373528025645889,0.03302619750239742,1.8533219698315052e-05,0.00015601004921860165,0.0005611672278338945,0.0005611672278338945,False,0.0,613.4375,721.1382391544897,107.70073915448974,15.375
MEATS,28,Guayaquil,Guayas,E,10,16,32,0.23895463986896512,0.15614980046720706,0.08280483940175806,0.03271655972895823,1.8359461127361523e-05,0.00017907600180996832,0.0005611672278338945,0.0005611672278338945,False,0.0,217.090186875,226.6887781141467,9.598591239146689,2.875
SEAFOOD,9,Quito,Pichincha,B,6,16,32,0.3905897552857209,0.3465264017966814,0.04406335348903945,0.03247980979200421,1.8226604821551184e-05,0.00047846276969996926,0.0005611672278338945,0.0005611672278338945,False,0.0,18.58393746875,14.207752838608759,-4.376184630141241,0.4375
HOME APPLIANCES,1,Quito,Pichincha,D,13,16,32,0.49646789182657847,0.4626850216117531,0.033782870214825345,0.032402938390858727,1.8183467110470667e-05,0.0007730165407026737,0.0005611672278338945,0.0005611672278338945,False,0.9375,0.125,0.6237617130767333,0.49876171307673334,0.0
HOME CARE,52,Manta,Manabi,A,11,16,32,0.2776093034134063,0.21141302336827056,0.06619628004513572,0.032371458891963766,1.816580184734218e-05,0.00024169879575696712,0.0005611672278338945,0.0005611672278338945,False,0.0,363.1875,467.0732299497321,103.88572994973211,6.25
GROCERY II,15,Ibarra,Imbabura,C,15,16,32,0.7727319059945511,0.7514988608598262,0.021233045134724904,0.0323640606683554,1.8161650206708978e-05,0.0018726824608176274,0.0005611672278338945,0.0005611672278338945,False,0.0,6.0,8.604223621485566,2.604223621485566,0.125
HOME AND KITCHEN II,35,Playas,Guayas,C,3,16,32,0.5887867407382847,0.5610277510527597,0.027758989685525037,0.03191768861789479,1.791116084056947e-05,0.0010872326762060868,0.0005611672278338945,0.0005611672278338945,False,0.0,5.9375,9.55813081066515,3.6206308106651504,0.25
PERSONAL CARE,15,Ibarra,Imbabura,C,15,16,32,0.26410305307772525,0.19520019781721618,0.06890285526050907,0.03164730541709545,1.7759430649324046e-05,0.0002187526371668191,0.0005611672278338945,0.0005611672278338945,False,0.0,200.125,199.6046673031708,-0.5203326968291897,7.25
PREPARED FOODS,53,Manta,Manabi,D,13,16,32,0.32148505799781146,0.2678951328813715,0.05358992511643995,0.03158484029432848,1.7724377269544603e-05,0.00032413657510836007,0.0005611672278338945,0.0005611672278338945,False,0.0,67.3478125,66.37352529546727,-0.974287204532728,0.0
"LIQUOR,WINE,BEER",42,Cuenca,Azuay,D,2,16,32,0.33843566263228203,0.28843226208133765,0.05000340055094438,0.031345527931994396,1.7590083014587205e-05,0.00035921849988071285,0.0005611672278338945,0.0005611672278338945,False,0.0,67.6875,70.26263617174835,2.5751361717483547,3.8125
HOME AND KITCHEN II,40,Machala,El Oro,C,3,16,32,0.2978302594753728,0.2395144282559978,0.058315831219374975,0.03133570211637035,1.758456908887225e-05,0.00027819165203780944,0.0005611672278338945,0.0005611672278338945,False,0.0,24.25,22.984694063951594,-1.2653059360484078,0.3125
MEATS,38,Loja,Loja,D,4,16,32,0.30073836404525994,0.24325390788890272,0.05748445615635722,0.031271099905396525,1.754831644522813e-05,0.0002836508698284647,0.0005611672278338945,0.0005611672278338945,False,0.0,175.96975,164.5316023483298,-11.438147651670178,4.1875
EGGS,37,Cuenca,Azuay,D,2,16,32,0.2278799094690768,0.14382032028290226,0.08405958918617454,0.031244968613358043,1.7533652420515175e-05,0.0001628615374593239,0.0005611672278338945,0.0005611672278338945,False,0.0,119.375,139.12700126463244,19.752001264632455,2.8125
HOME AND KITCHEN II,44,Quito,Pichincha,A,5,16,32,0.2789798117543832,0.215991534412582,0.06298827734180118,0.031177392428609486,1.7495730880252236e-05,0.00024409113544842894,0.0005611672278338945,0.0005611672278338945,False,0.0,119.625,130.63697449188905,11.011974491889049,2.125
HOME AND KITCHEN II,45,Quito,Pichincha,A,11,16,32,0.25400558491257924,0.18270741328788523,0.07129817162469401,0.031136838296431414,1.747297323032066e-05,0.0002023452366591024,0.0005611672278338945,0.0005611672278338945,False,0.0,86.75,85.90397107680823,-0.8460289231917737,2.3125
AUTOMOTIVE,6,Quito,Pichincha,D,13,16,32,0.5268484655872148,0.49670092274859406,0.0301475428386207,0.03085749903229784,1.731621718984166e-05,0.0008705182752175729,0.0005611672278338945,0.0005611672278338945,False,0.0,8.125,4.784660702705824,-3.340339297294176,0.0
SEAFOOD,37,Cuenca,Azuay,D,2,16,32,0.391672676467879,0.35022266247461037,0.04145001399326864,0.03075157218070694,1.7256774512181222e-05,0.0004811195508191806,0.0005611672278338945,0.0005611672278338945,False,0.0,10.876999875,12.2143195121928,1.3373196371928002,0.375
DELI,25,Salinas,Santa Elena,D,1,16,32,0.2551010599826192,0.1854349757921451,0.06966608419047413,0.030690420557222445,1.7222458225152885e-05,0.0002040943490566343,0.0005611672278338945,0.0005611672278338945,False,0.0,168.873625,139.55903208729893,-29.314592912701066,12.875
PRODUCE,28,Guayaquil,Guayas,E,10,16,32,0.23091668622827485,0.1505200185126786,0.08039666771559625,0.030666240005590432,1.7208888892026054e-05,0.00016723111557431121,0.0005611672278338945,0.0005611672278338945,False,0.0,1765.8224375,1872.3067016570315,106.48426415703148,27.25
SCHOOL AND OFFICE SUPPLIES,30,Guayaquil,Guayas,C,3,16,32,0.2501285341688708,0.17921776761795355,0.07091076655091727,0.030445275375505183,1.7084890783111774e-05,0.00019621532762331923,0.0005611672278338945,0.0005611672278338945,False,0.875,0.125,0.18965695514359882,0.06465695514359882,0.0
MEATS,37,Cuenca,Azuay,D,2,16,32,0.21052906142241,0.11804997193584017,0.09247908948656984,0.030386689829348237,1.7052014494583748e-05,0.00013900504492650516,0.0005611672278338945,0.0005611672278338945,False,0.0,230.249624375,240.92452301859197,10.674898643591971,4.25
"LIQUOR,WINE,BEER",49,Quito,Pichincha,A,11,16,32,0.2406773524906589,0.16597381486655804,0.07470353762410087,0.030378280780554406,1.7047295611983393e-05,0.00018166735991484114,0.0005611672278338945,0.0005611672278338945,False,0.0,249.0,266.6240970588261,17.624097058826127,5.8125
PRODUCE,42,Cuenca,Azuay,D,2,16,32,0.20445116477958314,0.10741058932893569,0.09704057545064745,0.030263244079738984,1.6982740785487647e-05,0.0001310948503339633,0.0005611672278338945,0.0005611672278338945,False,0.0,2333.306,2729.170644179639,395.8646441796393,34.625
POULTRY,25,Salinas,Santa Elena,D,1,16,32,0.28180609891488373,0.2223055886389603,0.05950051027592343,0.029994902645510614,1.683215636672874e-05,0.0002490618615500105,0.0005611672278338945,0.0005611672278338945,False,0.0,207.352938125,168.69490803118154,-38.658030093818475,4.0625
LAWN AND GARDEN,9,Quito,Pichincha,B,6,16,32,0.49648090320215194,0.46534871835273334,0.031132184849418598,0.029943857571893023,1.680351154427218e-05,0.0007730570594975476,0.0005611672278338945,0.0005611672278338945,False,0.0,5.75,5.137088957461594,-0.6129110425384064,0.4375
AUTOMOTIVE,46,Quito,Pichincha,A,14,16,32,0.3498395797406467,0.3040463336038636,0.045793246136783095,0.0299435585751604,1.68033437571046e-05,0.00038383479294998237,0.0005611672278338945,0.0005611672278338945,False,0.0,13.1875,13.121849730706671,-0.06565026929332807,0.0
BEVERAGES,14,Riobamba,Chimborazo,C,7,16,32,0.2690014328476109,0.206074671418366,0.06292676142924492,0.029895000673880207,1.6776094654253765e-05,0.00022694239846163345,0.0005611672278338945,0.0005611672278338945,False,0.0,1720.5,1543.9394535779934,-176.5605464220065,21.75
HOME CARE,24,Guayaquil,Guayas,D,1,16,32,0.2292388139443428,0.1508333911669574,0.07840542277738541,0.02979972192768463,1.6722627344379702e-05,0.00016480969643141165,0.0005611672278338945,0.0005611672278338945,False,0.0,253.75,301.46074366432595,47.710743664325925,5.9375
POULTRY,1,Quito,Pichincha,D,13,16,32,0.23697592042571686,0.16254557916242277,0.07443034126329409,0.029736521556368245,1.6687161367210014e-05,0.00017612252022372547,0.0005611672278338945,0.0005611672278338945,False,0.0,278.7738775,330.71273995867085,51.93886245867087,4.5625
PRODUCE,36,Libertad,Guayas,E,10,16,32,0.22500238268835765,0.14476707602290173,0.08023530666545592,0.029668565915217535,1.6649026888449796e-05,0.00015877447600416285,0.0005611672278338945,0.0005611672278338945,False,0.0,1522.72955625,1334.892588013096,-187.83696823690403,23.625
HARDWARE,43,Esmeraldas,Esmeraldas,E,10,16,32,0.3060195469057712,0.2536460659542297,0.052373480951541485,0.029311636314356043,1.6448729693802495e-05,0.00029370057003327713,0.0005611672278338945,0.0005611672278338945,False,0.875,0.125,0.3316986345817895,0.2066986345817895,0.0
SCHOOL AND OFFICE SUPPLIES,22,Puyo,Pastaza,C,7,16,32,0.33651521172750465,0.2899157876692385,0.04659942405826617,0.029191323784132306,1.6381214244743157e-05,0.0003551533007197068,0.0005611672278338945,0.0005611672278338945,False,0.5625,3.875,4.5874463226114806,0.7124463226114808,1.75
BEVERAGES,25,Salinas,Santa Elena,D,1,16,32,0.30243099281780506,0.24957415719215972,0.05285683562564533,0.02917724547858641,1.637331396104737e-05,0.00028685276745799026,0.0005611672278338945,0.0005611672278338945,False,0.0,2423.1875,2072.302641892768,-350.88485810723205,12.6875
CLEANING,45,Quito,Pichincha,A,11,16,32,0.19648209379063364,0.09838807702872016,0.09809401676191348,0.02892499947894199,1.623176177269472e-05,0.00012107442322713163,0.0005611672278338945,0.0005611672278338945,False,0.0,2582.125,2980.341094117974,398.21609411797425,16.625
BREAD/BAKERY,9,Quito,Pichincha,B,6,16,32,0.2106575672122941,0.12475634507392391,0.08590122213837018,0.02881246498759822,1.616861110415164e-05,0.00013917479255849438,0.0005611672278338945,0.0005611672278338945,False,0.0,492.5,569.2160112555509,76.71601125555091,14.4375
"LIQUOR,WINE,BEER",45,Quito,Pichincha,A,11,16,32,0.25702163460766164,0.1930010769143277,0.06402055769333395,0.0288107049663041,1.616762343788109e-05,0.00020717904002816008,0.0005611672278338945,0.0005611672278338945,False,0.0,236.3125,236.54650776161807,0.23400776161808068,5.5625
GROCERY I,50,Ambato,Tungurahua,A,14,16,32,0.19693619306810822,0.10016446322558208,0.09677172984252615,0.028750944446890213,1.6134087792867684e-05,0.00012163471185490474,0.0005611672278338945,0.0005611672278338945,False,0.0,6786.375,7830.213461363598,1043.838461363598,41.8125
CLEANING,36,Libertad,Guayas,E,10,16,32,0.22943701737341315,0.15490065997089225,0.0745363574025209,0.028647130481789906,1.60758307978619e-05,0.00016509481366887302,0.0005611672278338945,0.0005611672278338945,False,0.0,907.8125,933.4471210660711,25.634621066071027,20.875
"LIQUOR,WINE,BEER",34,Guayaquil,Guayas,B,6,16,32,0.4788243902280383,0.4479410120230487,0.030883378204989598,0.02862164642501963,1.6061529980370165e-05,0.0007190498208023921,0.0005611672278338945,0.0005611672278338945,False,0.0,29.3125,37.13307351047612,7.820573510476126,2.5625
SEAFOOD,51,Guayaquil,Guayas,A,17,16,32,0.25367580856963434,0.18923763130257673,0.06443817726705761,0.02854053475244779,1.6016012767928052e-05,0.0002018201666678578,0.0005611672278338945,0.0005611672278338945,False,0.0,50.3884375,48.89870904497751,-1.489728455022494,0.6875
POULTRY,38,Loja,Loja,D,4,16,32,0.265712385728878,0.2052314820165015,0.06048090371237652,0.02848311071904247,1.598378828229095e-05,0.00022142673249908978,0.0005611672278338945,0.0005611672278338945,False,0.0,135.66025,137.80593589438885,2.145685894388853,4.0
BREAD/BAKERY,38,Loja,Loja,D,4,16,32,0.19478754184581967,0.09739396482387558,0.0973935770219441,0.02845660207422264,1.596891249956377e-05,0.00011899502587794339,0.0005611672278338945,0.0005611672278338945,False,0.0,456.567625,469.5559919821342,12.98836698213416,7.875
DELI,7,Quito,Pichincha,D,8,16,32,0.25736910671383156,0.19464908051826116,0.0627200261955704,0.0283505925440711,1.590942342540466e-05,0.00020773959672264547,0.0005611672278338945,0.0005611672278338945,False,0.0,180.16875,216.61960114105605,36.45085114105604,13.4375
LAWN AND GARDEN,24,Guayaquil,Guayas,D,1,16,32,0.29462473233415964,0.2421231843814667,0.052501547952692934,0.028180096487953492,1.5813746626236527e-05,0.00027223556171265416,0.0005611672278338945,0.0005611672278338945,False,0.0,36.25,37.59959187409963,1.3495918740996327,1.3125
HARDWARE,32,Guayaquil,Guayas,C,3,16,32,0.36857065391477717,0.3282292580940956,0.04034139582068158,0.02810988105816603,1.5774344028151532e-05,0.00042603763006172554,0.0005611672278338945,0.0005611672278338945,False,0.8125,0.25,0.3291113227853299,0.0791113227853299,0.0
DELI,10,Quito,Pichincha,C,15,16,32,0.2641189145045891,0.20410286821866605,0.060016046285923025,0.028100820183996275,1.576925936251194e-05,0.00021877891352453064,0.0005611672278338945,0.0005611672278338945,False,0.0,277.375,273.80492860531945,-3.570071394680525,9.5
